elongate ; удлинять ; укорачивать ; сжимать ; shorten ; compress ; Они удлинили палку. ; They elongated the stick. ; ˈiːlɒŋˌɡeɪt
elude ; ускользать ; попадаться ; задерживаться ; get caught ; stay ; Преступник ускользнул. ; The criminal eluded capture. ; ɪˈluːd
elusive ; неуловимый ; очевидный ; простой ; obvious ; simple ; Он остаётся неуловимым. ; He remains elusive. ; ɪˈluːsɪv
embark ; садиться (на транспорт) ; выходить ; прыгать ; disembark ; jump ; Мы сели на корабль. ; We embarked on the ship. ; ɪmˈbɑːrk
embed ; внедрять ; удалять ; вынимать ; remove ; extract ; Код был внедрён в систему. ; The code was embedded in the system. ; ɪmˈbɛd
embellish ; приукрашивать ; упрощать ; сокращать ; simplify ; reduce ; Он приукрашивает историю. ; He likes to embellish the story. ; ɪmˈbɛlɪʃ
embezzle ; присваивать (деньги) ; дарить ; тратить ; give ; spend ; Он присвоил деньги компании. ; He embezzled company funds. ; ɪmˈbɛzəl
emerge ; появляться ; исчезать ; прятаться ; disappear ; hide ; Новый лидер появился. ; A new leader emerged. ; ɪˈmɜːrdʒ
emigrate ; эмигрировать ; оставаться ; возвращаться ; stay ; return ; Они эмигрировали в Канаду. ; They emigrated to Canada. ; ˈɛmɪˌɡreɪt
emit ; испускать ; поглощать ; скрывать ; absorb ; hide ; Завод испускает дым. ; The factory emits smoke. ; ɪˈmɪt
empathy ; эмпатия ; равнодушие ; жестокость ; indifference ; cruelty ; У неё большая эмпатия. ; She has strong empathy. ; ˈɛmpəθi
emphasize ; подчеркивать ; игнорировать ; уменьшать ; ignore ; lessen ; Он подчеркнул важность. ; He emphasized the importance. ; ˈɛmfəˌsaɪz
empire ; империя ; деревня ; посёлок ; village ; settlement ; Римская империя была огромной. ; The Roman Empire was vast. ; ˈɛmpaɪər
employ ; нанимать ; увольнять ; избегать ; fire ; avoid ; Компания наняла новых работников. ; The company employed new workers. ; ɛmˈplɔɪ
empower ; наделять полномочиями ; ограничивать ; подавлять ; restrict ; suppress ; Закон наделил людей правами. ; The law empowered the people. ; ɛmˈpaʊər
empress ; императрица ; слуга ; девушка ; servant ; girl ; Императрица правила долго. ; The empress ruled for years. ; ˈɛmprɪs
emptiness ; пустота ; полнота ; насыщенность ; fullness ; richness ; Он чувствовал пустоту. ; He felt a deep emptiness. ; ˈɛmptinəs
enact ; вводить в действие ; отменять ; разрушать ; cancel ; destroy ; Закон был принят. ; The law was enacted. ; ɛˈnækt
enchant ; очаровывать ; пугать ; раздражать ; scare ; annoy ; Его голос очаровал публику. ; His voice enchanted the audience. ; ɛnˈtʃænt
enclose ; окружать ; освобождать ; открывать ; free ; open ; Стена окружает сад. ; A wall encloses the garden. ; ɛnˈkloʊz
encode ; шифровать ; раскрывать ; путать ; reveal ; confuse ; Они зашифровали данные. ; They encoded the data. ; ɛnˈkoʊd
encounter ; сталкиваться ; избегать ; убегать ; avoid ; escape ; Мы столкнулись с трудностями. ; We encountered difficulties. ; ɛnˈkaʊntər
endanger ; подвергать опасности ; спасать ; защищать ; save ; protect ; Это может подвергнуть жизнь опасности. ; This may endanger your life. ; ɪnˈdeɪndʒər
endeavor ; стремиться ; лениться ; прекращать ; laze ; stop ; Он стремится улучшить результаты. ; He endeavors to improve results. ; ɛnˈdɛvər
endorse ; одобрять ; отвергать ; запрещать ; reject ; prohibit ; Компания одобрила продукт. ; The company endorsed the product. ; ɛnˈdɔːrs
endow ; наделять ; отбирать ; уменьшать ; remove ; reduce ; Он наделён талантом. ; He is endowed with talent. ; ɛnˈdaʊ
endure ; терпеть ; сдаваться ; убегать ; give up ; run away ; Он терпел боль. ; He endured the pain. ; ɛnˈdʊr
enforce ; обеспечивать соблюдение ; игнорировать ; нарушать ; ignore ; break ; Полиция обеспечивает соблюдение закона. ; Police enforce the law. ; ɛnˈfɔːrs
engender ; порождать ; уничтожать ; скрывать ; destroy ; hide ; Это порождает проблемы. ; This engenders problems. ; ɪnˈdʒɛndər
engineer ; инженер ; музыкант ; водитель ; musician ; driver ; Он стал инженером. ; He became an engineer. ; ˌɛnʤɪˈnɪr
engrave ; гравировать ; стирать ; ломать ; erase ; break ; Его имя выгравировано. ; His name is engraved. ; ɛnˈɡreɪv
enigma ; загадка ; решение ; ответ ; solution ; answer ; Это остаётся загадкой. ; It remains an enigma. ; ɪˈnɪɡmə
enlarge ; увеличивать ; уменьшать ; ограничивать ; reduce ; limit ; Они увеличили фото. ; They enlarged the photo. ; ɛnˈlɑːrdʒ
enlighten ; просвещать ; скрывать ; запутывать ; hide ; confuse ; Учитель просветил учеников. ; The teacher enlightened the students. ; ɛnˈlaɪtn
enlist ; записываться ; отказываться ; избегать ; refuse ; avoid ; Он записался в армию. ; He enlisted in the army. ; ɛnˈlɪst
enrich ; обогащать ; обеднять ; разрушать ; impoverish ; ruin ; Книги обогащают ум. ; Books enrich the mind. ; ɛnˈrɪtʃ
enroll ; записываться ; уходить ; избегать ; leave ; avoid ; Она записалась на курс. ; She enrolled in a course. ; ɛnˈroʊl
enslave ; порабощать ; освобождать ; спасать ; free ; save ; Людей поработили. ; The people were enslaved. ; ɛnˈsleɪv
entail ; влечь за собой ; исключать ; отменять ; exclude ; cancel ; Работа влечёт ответственность. ; The job entails responsibility. ; ɛnˈteɪl
enter ; входить ; выходить ; покидать ; exit ; leave ; Он вошёл в дом. ; He entered the house. ; ˈɛntər
enthusiasm ; энтузиазм ; скука ; апатия ; boredom ; apathy ; Он полон энтузиазма. ; He is full of enthusiasm. ; ɛnˈθuːziˌæzəm
